Bias,Positive_Count,Negative_Count,Label
1,1099,5754,0
1,29,4634,0
1,480,4955,0
1,271,4926,0
1,38,4637,0
1,487,4960,0
1,80,4680,0
1,320,4859,0
1,91,4650,0
1,243,4674,0
1,345,5170,0
1,313,4985,0
1,257,4928,0
1,479,5108,0
1,18,4616,0
1,135,4673,0
1,234,4901,0
1,57,4683,0
1,140,4681,0
1,111,4772,0
1,686,5326,0
1,156,4834,0
1,74,4914,0
1,1,4572,0
1,74,4651,0
1,73,4638,0
1,129,4669,0
1,254,4866,0
1,64,4642,0
1,306,9653,0
1,22,643,0
1,747,5352,0
1,86,4694,0
1,14,4607,0
1,125,4909,0
1,6,4576,0
1,318,4959,0
1,32,4671,0
1,118,325,0
1,67,4651,0
1,179,4893,0
1,15,556,0
1,239,4893,0
1,6,4574,0
1,1480,5477,0
1,147,4715,0
1,5,4573,0
1,317,5029,0
1,1785,5639,0
1,198,4753,0
1,22,4624,0
1,28,4872,0
1,246,4798,0
1,3,4574,0
1,501,5047,0
1,23,4595,0
1,27,4614,0
1,186,4933,0
1,409,921,0
1,16,4607,0
1,670,846,0
1,416,180,0
1,623,1078,0
1,424,4740,0
1,15,13760,0
1,315,5082,0
1,256,5060,0
1,73,4678,0
1,108,4685,0
1,159,4757,0
1,293,5067,0
1,276,4787,0
1,211,4826,0
1,174,4606,0
1,18,501,0
1,83,4746,0
1,237,4966,0
1,1,4576,0
1,77,4698,0
1,336,4937,0
1,27,4629,0
1,10,4579,0
1,1,4574,0
1,62,4765,0
1,1447,8667,0
1,1447,8667,0
1,1236,5961,0
1,257,4928,0
1,32,4685,0
1,21,4590,0
1,230,23398,0
1,183,839,0
1,291,789,0
1,407,5185,0
1,105,4912,0
1,422,4914,0
1,49,4629,0
1,261,4897,0
1,28,4872,0
1,12,4580,0
1,1,4575,0
1,230,606,0
1,4,4578,0
1,226,9539,0
1,2,4579,0
1,6,4573,0
1,178,4788,0
1,148,4731,0
1,1091,5978,0
1,41,4604,0
1,660,4713,0
1,833,5680,0
1,1480,5477,0
1,459,5369,0
1,71,124,0
1,513,5452,0
1,5,4607,0
1,362,5159,0
1,30,796,0
1,41,4625,0
1,643,1253,0
1,180,400,0
1,93,4649,0
1,1,4572,0
1,215,794,0
1,13,4613,0
1,255,4700,0
1,12,9150,0
1,331,4955,0
1,30,4877,0
1,76,4669,0
1,194,4792,0
1,12,4597,0
1,464,5359,0
1,28,4877,0
1,479,5108,0
1,176,4776,0
1,409,5216,0
1,534,5401,0
1,198,4817,0
1,227,4862,0
1,391,5049,0
1,190,4819,0
1,142,4820,0
1,342,4898,0
1,268,4832,0
1,32,4630,0
1,699,5337,0
1,508,5355,0
1,220,4752,0
1,36,4601,0
1,291,4834,0
1,40,4643,0
1,994,5564,0
1,399,5403,0
1,416,5136,0
1,275,4796,0
1,5,616,0
1,291,1021,0
1,344,4977,0
1,237,4961,0
1,119,4843,0
1,57,837,0
1,120,4725,0
1,188,4716,0
1,36,4645,0
1,38,4637,0
1,107,4829,0
1,203,4806,0
1,679,14322,0
1,6,4581,0
1,114,4812,0
1,63,4711,0
1,27,4611,0
1,104,4679,0
1,527,5279,0
1,38,4662,0
1,372,4960,0
1,131,4849,0
1,191,4726,0
1,284,5072,0
1,278,5005,0
1,251,4844,0
1,244,5096,0
1,152,4692,0
1,273,5117,0
1,100,4682,0
1,119,4821,0
1,146,4804,0
1,306,5026,0
1,542,5316,0
1,217,5166,0
1,106,4669,0
1,370,5130,0
1,105,13914,0
1,316,4909,0
1,1070,5617,0
1,98,4846,0
1,89,4628,0
1,138,4671,0
1,1291,5443,0
1,179,4771,0
1,332,4958,0
1,933,5266,0
1,97,4667,0
1,267,4905,0
1,466,737,0
1,202,4850,0
1,484,5142,0
1,1069,310,0
1,491,1169,0
1,129,4859,0
1,205,5147,0
1,31,4639,0
1,7,4578,0
1,56,4702,0
1,271,4981,0
1,882,5648,0
1,3,4574,0
1,19,4591,0
1,1447,8667,0
1,6,4575,0
1,90,4703,0
1,767,5859,0
1,124,4713,0
1,43,4734,0
1,577,5212,0
1,14,4583,0
1,363,5107,0
1,59,4672,0
1,303,5159,0
1,420,5078,0
1,47,4613,0
1,1,4573,0
1,131,4755,0
1,512,5071,0
1,133,4776,0
1,371,27723,0
1,385,5063,0
1,172,4878,0
1,159,4915,0
1,28,4873,0
1,53,4668,0
1,123,4688,0
1,205,4978,0
1,45,4634,0
1,394,9855,0
1,480,4949,0
1,294,5057,0
1,1,4573,0
1,201,4808,0
1,429,1198,0
1,808,1263,0
1,22,515,0
1,189,4731,0
1,9,4577,0
1,33,4891,0
1,424,4893,0
1,39,9465,0
1,362,5385,0
1,378,4924,0
1,275,5162,0
1,35,4625,0
1,172,4950,0
1,57,111,0
1,384,5040,0
1,5,4607,0
1,30,4877,0
1,146,4780,0
1,46,4665,0
1,126,4784,0
1,93,4739,0
1,359,891,0
1,80,4616,0
1,704,4839,0
1,102,4640,0
1,1,4574,0
1,510,802,0
1,199,4892,0
1,456,4931,0
1,31,9274,0
1,808,14080,0
1,24,4644,0
1,28,4872,0
1,113,923,0
1,109,4679,0
1,11,4595,0
1,332,5108,0
1,101,750,0
1,417,5179,0
1,175,4719,0
1,539,5148,0
1,374,4942,0
1,354,5219,0
1,10,4590,0
1,68,4627,0
1,139,4821,0
1,242,4908,0
1,292,4982,0
1,222,4821,0
1,42,9501,0
1,30,4635,0
1,239,231,0
1,279,5110,0
1,1143,6081,0
1,81,399,0
1,282,4757,0
1,457,5061,0
1,101,744,0
1,354,4930,0
1,520,5244,0
1,142,4780,0
1,0,493,0
1,346,5031,0
1,140,4769,0
1,4,4578,0
1,8,4605,0
1,78,4881,0
1,64,3019,0
1,245,4899,0
1,217,4809,0
1,461,5175,0
1,454,5733,0
1,206,281,0
1,72,4750,0
1,133,9307,0
1,201,848,0
1,478,5179,0
1,84,4692,0
1,110,4690,0
1,397,5209,0
1,12,36,0
1,532,833,0
1,105,4797,0
1,309,5275,0
1,227,4862,0
1,3,4577,0
1,132,676,0
1,367,4922,0
1,1,4572,0
1,46,4651,0
1,63,4622,0
1,41,4649,0
1,201,4826,0
1,288,5043,0
1,81,4867,0
1,585,407,0
1,862,5567,0
1,47,4667,0
1,666,5488,0
1,78,4736,0
1,454,4864,0
1,178,4974,0
1,393,5009,0
1,224,4831,0
1,423,782,0
1,1,4572,0
1,112,4648,0
1,129,641,0
1,178,4854,0
1,71,4656,0
1,65,4582,0
1,65,601,0
1,49,589,0
1,120,4832,0
1,323,4949,0
1,179,5126,0
1,3,4586,0
1,28,4874,0
1,837,5125,0
1,25,546,0
1,276,4695,0
1,1047,5563,0
1,231,4992,0
1,27,4596,0
1,108,23110,0
1,285,4832,0
1,1374,5222,0
1,2,4583,0
1,189,4873,0
1,411,5010,0
1,1,4574,0
1,394,5094,0
1,62,9258,0
1,83,4632,0
1,355,1139,0
1,458,5214,0
1,548,1807,0
1,64,4582,0
1,364,4942,0
1,636,5410,0
1,238,4971,0
1,0,493,0
1,10,4623,0
1,179,4776,0
1,233,4818,0
1,370,5108,0
1,227,4786,0
1,286,4925,0
1,162,4813,0
1,251,5176,0
1,56,4898,0
1,577,5424,0
1,363,972,0
1,147,672,0
1,78,4779,0
1,453,5245,0
1,57,9481,0
1,87,254,0
1,193,5125,0
1,359,994,0
1,139,4674,0
1,8,4602,0
1,148,5033,0
1,571,5116,0
1,251,4925,0
1,221,4952,0
1,146,4703,0
1,810,767,0
1,193,5063,0
1,414,1041,0
1,1480,5477,0
1,376,4868,0
1,290,4808,0
1,290,5198,0
1,60,4714,0
1,121,4852,0
1,677,5424,0
1,62,4708,0
1,28,4872,0
1,120,4736,0
1,4,9152,0
1,39,4671,0
1,528,5176,0
1,49,4695,0
1,573,5304,0
1,56,4625,0
1,246,4958,0
1,72,4776,0
1,1081,5687,0
1,178,4946,0
1,203,4804,0
1,218,4924,0
1,204,4816,0
1,56,4698,0
1,382,4833,0
1,862,4964,0
1,1,4575,0
1,658,5306,0
1,39,4650,0
1,54,4643,0
1,124,4839,0
1,147,4957,0
1,11,4586,0
1,386,5139,0
1,586,5438,0
1,51,4899,0
1,243,932,0
1,32,4625,0
1,196,755,0
1,55,4653,0
1,331,5095,0
1,283,4760,0
1,54,4719,0
1,2,4575,0
1,87,4691,0
1,117,5011,0
1,319,9649,0
1,1,4573,0
1,360,4999,0
1,80,4694,0
1,60,4652,0
1,541,5259,0
1,0,497,0
1,146,1100,0
1,107,4654,0
1,332,4950,0
1,90,4843,0
1,188,4816,0
1,87,137,0
1,473,5099,0
1,234,4907,0
1,4,4582,0
1,193,9553,0
1,1250,5637,0
1,185,4848,0
1,27,4614,0
1,382,4833,0
1,33,4886,0
1,21,4601,0
1,490,4862,0
1,882,5602,0
1,1,4572,0
1,69,4630,0
1,28,4872,0
1,617,5397,0
1,207,691,0
1,248,4858,0
1,552,5620,0
1,27,504,0
1,53,26,0
1,29,4648,0
1,104,4639,0
1,29,4873,0
1,2,4574,0
1,798,5315,0
1,503,5321,0
1,116,582,0
1,420,5004,0
1,6,4580,0
1,138,5036,0
1,372,1564,0
1,1,4572,0
1,1020,5547,0
1,183,4822,0
1,98,4869,0
1,783,5527,0
1,63,4780,0
1,362,5055,0
1,657,5348,0
1,607,5037,0
1,332,5124,0
1,3,4572,0
1,149,9415,0
1,92,4706,0
1,125,4833,0
1,916,1949,0
1,18,4642,0
1,275,4894,0
1,285,5193,0
1,160,4741,0
1,10,4590,0
1,396,5081,0
1,410,4918,0
1,454,4964,0
1,317,4990,0
1,297,5373,0
1,188,298,0
1,265,4784,0
1,28,4622,0
1,147,4714,0
1,146,4707,0
1,734,5435,0
1,202,987,0
1,222,4845,0
1,153,4922,0
1,65,4614,0
1,787,4831,0
1,257,4921,0
1,1,4573,0
1,276,369,0
1,43,4636,0
1,226,4842,0
1,177,4958,0
1,48,4612,0
1,10,4601,0
1,98,4819,0
1,51,4770,0
1,17,4650,0
1,539,5012,0
1,231,4955,0
1,454,5096,0
1,168,706,0
1,679,5440,0
1,498,4998,0
1,796,9908,0
1,400,4831,0
1,155,4813,0
1,594,5299,0
1,74,4848,0
1,137,4771,0
1,166,4936,0
1,474,5089,0
1,99,4849,0
1,433,5035,0
1,14,506,0
1,97,4818,0
1,95,4723,0
1,110,4614,0
1,440,5040,0
1,1,4578,0
1,22,4596,0
1,168,4666,0
1,38,4637,0
1,16,548,0
1,69,4721,0
1,26,4589,0
1,1,4574,0
1,48,4656,0
1,2,4575,0
1,137,4722,0
1,547,5016,0
1,269,4899,0
1,109,4825,0
1,480,4955,0
1,250,749,0
1,107,4745,0
1,3,4574,0
1,110,4668,0
1,638,4717,0
1,318,4948,0
1,228,4878,0
1,60,4650,0
1,1288,6182,0
1,51,4653,0
1,274,5068,0
1,198,4695,0
1,223,4774,0
1,151,4805,0
1,256,4851,0
1,94,4968,0
1,1090,5500,0
1,2,9143,0
1,20,4601,0
1,27,4685,0
1,183,4859,0
1,44,4917,0
1,38,4645,0
1,164,4904,0
1,2,497,0
1,353,5102,0
1,1,4574,0
1,1447,8667,0
1,468,4884,0
1,38,4709,0
1,299,9517,0
1,64,4670,0
1,553,4904,0
1,31,601,0
1,2,4575,0
1,143,5017,0
1,418,5303,0
1,665,5508,0
1,92,329,0
1,95,4721,0
1,605,5413,0
1,231,4885,0
1,66,4655,0
1,263,5017,0
1,1,4572,0
1,772,5175,0
1,498,5318,0
1,428,5231,0
1,405,4990,0
1,800,5342,0
1,334,5321,0
1,528,5295,0
1,460,5075,0
1,114,4688,0
1,181,4885,0
1,473,4941,0
1,351,5203,0
1,256,656,0
1,29,4623,0
1,3,4583,0
1,42,4605,0
1,1480,5477,0
1,102,4854,0
1,138,4726,0
1,17,4616,0
1,15,4595,0
1,1,4573,0
1,14,4605,0
1,16,4581,0
1,321,4757,0
1,1181,5798,0
1,159,4828,0
1,171,4757,0
1,40,4897,0
1,529,911,0
1,324,4955,0
1,1480,5477,0
1,258,4921,0
1,121,4700,0
1,74,4615,0
1,191,4803,0
1,162,4834,0
1,7,4577,0
1,245,13945,0
1,506,5079,0
1,25,4586,0
1,302,4944,0
1,2,4580,0
1,1,498,0
1,283,4837,0
1,312,4876,0
1,66,4701,0
1,235,724,0
1,126,668,0
1,1028,5642,0
1,148,4729,0
1,320,5038,0
1,152,9486,0
1,293,5381,0
1,161,4914,0
1,1,4571,0
1,1,4571,0
1,1,4577,0
1,324,9749,0
1,357,5056,0
1,406,5048,0
1,122,4792,0
1,63,4643,0
1,15,4579,0
1,138,4943,0
1,126,588,0
1,490,5379,0
1,392,4787,0
1,28,4619,0
1,139,4720,0
1,558,5511,0
1,601,5773,0
1,971,5906,0
1,395,915,0
1,9,4700,0
1,144,4747,0
1,445,5158,0
1,1,4572,0
1,242,4825,0
1,22,4614,0
1,91,4669,0
1,68,717,0
1,19,4608,0
1,318,5029,0
1,105,4866,0
1,57,4823,0
1,80,4630,0
1,122,4742,0
1,223,5024,0
1,73,4631,0
1,166,4805,0
1,775,4909,0
1,211,4745,0
1,23,4651,0
1,1,4571,0
1,2,4573,0
1,26,4633,0
1,17,4590,0
1,243,4869,0
1,200,4853,0
1,79,4716,0
1,380,4960,0
1,114,4721,0
1,29,4873,0
1,136,4815,0
1,186,4933,0
1,1480,5477,0
1,44,4897,0
1,181,338,0
1,15,4596,0
1,9,4602,0
1,83,4721,0
1,112,4745,0
1,23,4719,0
1,407,4890,0
1,465,5073,0
1,291,4900,0
1,324,4896,0
1,35,4630,0
1,477,5047,0
1,106,4731,0
1,421,1011,0
1,457,4990,0
1,545,5469,0
1,15,4630,0
1,190,4822,0
1,68,4740,0
1,1,4574,0
1,171,4773,0
1,406,5312,0
1,365,5170,0
1,440,5253,0
1,426,5050,0
1,68,67,0
1,1,4575,0
1,68,4723,0
1,724,5539,0
1,960,5744,0
1,185,4773,0
1,142,4681,0
1,172,4929,0
1,25,4674,0
1,1450,5981,0
1,4,4572,0
1,777,5158,0
1,643,5584,0
1,2,523,0
1,3,4577,0
1,10,4608,0
1,457,519,0
1,84,4650,0
1,291,5144,0
1,199,4815,0
1,161,5147,0
1,359,4713,0
1,449,5088,0
1,64,4735,0
1,200,4934,0
1,154,4764,0
1,212,4847,0
1,29,4873,0
1,630,5131,0
1,600,5198,0
1,302,5026,0
1,148,659,0
1,48,13801,0
1,76,4755,0
1,1,4573,0
1,656,5419,0
1,30,4610,0
1,54,4622,0
1,74,4612,0
1,148,4708,0
1,351,5142,0
1,119,4672,0
1,226,4793,0
1,10,4590,0
1,1,4577,0
1,57,4658,0
1,38,4885,0
1,23,4634,0
1,185,4927,0
1,223,4855,0
1,167,4884,0
1,29,804,0
1,172,855,0
1,439,963,0
1,708,5536,0
1,39,4607,0
1,899,1554,0
1,1,4572,0
1,104,4724,0
1,23,4719,0
1,447,4968,0
1,59,4603,0
1,778,5611,0
1,545,5295,0
1,424,5165,0
1,1,494,0
1,391,5213,0
1,196,4927,0
1,635,5050,0
1,67,4671,0
1,61,4660,0
1,1266,5885,0
1,265,4976,0
1,368,575,0
1,208,283,0
1,173,4629,0
1,238,4979,0
1,51,4905,0
1,40,4609,0
1,176,4948,0
1,103,4778,0
1,501,5390,0
1,270,815,0
1,214,4758,0
1,2,4572,0
1,5,4616,0
1,5,4582,0
1,97,742,0
1,0,0,0
1,15,31,0
1,1,4573,0
1,3,4573,0
1,369,5157,0
1,136,4738,0
1,372,4948,0
1,248,4819,0
1,48,124,0
1,137,4643,0
1,29,4665,0
1,993,5875,0
1,156,4691,0
1,1,4572,0
1,117,4805,0
1,6,4592,0
1,49,4975,0
1,137,4693,0
1,546,5236,0
1,1480,5477,0
1,5,4574,0
1,540,5347,0
1,451,4880,0
1,92,4766,0
1,289,4910,0
1,16,4627,0
1,406,5175,0
1,869,5538,0
1,477,4937,0
1,25,4740,0
1,1,4572,0
1,204,4983,0
1,1480,5477,0
1,534,1066,0
1,1480,5477,0
1,614,5352,0
1,464,1077,0
1,25,4590,0
1,117,5013,0
1,1027,5328,0
1,566,5521,0
1,206,5107,0
1,56,4616,0
1,266,4789,0
1,10,4586,0
1,252,4815,0
1,215,4892,0
1,15,4716,0
1,456,4908,0
1,648,4981,0
1,1,4573,0
1,135,4879,0
1,51,4772,0
1,49,4684,0
1,181,4802,0
1,186,4925,0
1,68,13851,0
1,307,369,0
1,272,5046,0
1,140,4766,0
1,21,536,0
1,66,4685,0
1,8,4589,0
1,71,4666,0
1,191,4833,0
1,154,4951,0
1,215,9582,0
1,34,4613,0
1,109,4684,0
1,8,4620,0
1,49,4625,0
1,1,4573,0
1,37,4612,0
1,114,368,0
1,480,4957,0
1,570,1287,0
1,3,4581,0
1,403,5066,0
1,877,5640,0
1,19,4609,0
1,27,4607,0
1,1480,5477,0
1,440,5219,0
1,255,4985,0
1,142,4673,0
1,294,4734,0
1,201,5144,0
1,686,5155,0
1,142,4738,0
1,44,4751,0
1,1,4580,0
1,0,495,0
1,9,523,0
1,366,5128,0
1,285,5260,0
1,192,4861,0
1,51,4772,0
1,32,4672,0
1,587,5508,0
1,40,4609,0
1,3,4586,0
1,435,1268,0
1,211,4816,0
1,33,4604,0
1,51,4644,0
1,86,4706,0
1,20,4609,0
1,8,4582,0
1,21,4709,0
1,8,4587,0
1,3,4582,0
1,358,972,0
1,33,4617,0
1,707,5322,0
1,44,4608,0
1,558,4916,0
1,88,4741,0
1,160,13864,0
1,338,4925,0
1,10,4617,0
1,29,524,0
1,115,4773,0
1,367,1150,0
1,50,4641,0
1,521,5413,0
1,17,4622,0
1,274,4810,0
1,52,4639,0
1,431,849,0
1,107,4793,0
1,16,4596,0
1,14,4600,0
1,517,5036,0
1,656,5025,0
1,26,4722,0
1,14,4588,0
1,31,4630,0
1,1245,6209,0
1,648,1452,0
1,15,4612,0
1,28,4874,0
1,1908,6530,0
1,26,4641,0
1,239,4673,0
1,645,9571,0
1,1,4571,0
1,506,5622,0
1,305,356,0
1,0,500,0
1,349,4915,0
1,162,4683,0
1,344,5099,0
1,1,4572,0
1,199,4662,0
1,138,4890,0
1,230,4805,0
1,1447,8667,0
1,204,4719,0
1,588,5312,0
1,191,5047,0
1,292,4871,0
1,61,4753,0
1,8,4581,0
1,253,589,0
1,147,4692,0
1,57,4602,0
1,401,5257,0
1,85,4655,0
1,23,4719,0
1,107,4974,0
1,4,4586,0
1,43,4947,0
1,50,4743,0
1,9,4616,0
1,476,5074,0
1,1,4572,0
1,64,4642,0
1,102,4768,0
1,345,770,0
1,4,4585,0
1,7,4587,0
1,517,4998,0
1,120,183,0
1,1447,8667,0
1,15,513,0
1,59,4685,0
1,4,4583,0
1,1447,8667,0
1,219,4900,0
1,28,4873,0
1,417,4774,0
1,102,551,0
1,506,5059,0
1,407,4980,0
1,294,4792,0
1,109,832,0
1,130,4943,0
1,576,4916,0
1,163,4752,0
1,478,4769,0
1,782,5518,0
1,305,4799,0
1,65,4657,0
1,112,4848,0
1,440,5198,0
1,400,759,0
1,349,5062,0
1,51,4583,0
1,1,4571,0
1,123,4872,0
1,397,5223,0
1,102,4795,0
1,372,4977,0
1,1,4573,0
1,5,4614,0
1,537,640,0
1,162,4930,0
1,56,4924,0
1,104,4780,0
1,32,4619,0
1,466,14627,0
1,693,5026,0
1,96,4674,0
1,153,4875,0
1,260,5058,0
1,60,4637,0
1,256,4885,0
1,15,4596,0
1,452,5116,0
1,13,4596,0
1,1,4573,0
1,0,500,0
1,26,4619,0
1,5,4577,0
1,28,4594,0
1,118,4718,0
1,1,4573,0
1,290,5123,0
1,149,4679,0
1,29,4580,0
1,63,4639,0
1,132,4697,0
1,302,4923,0
1,298,4906,0
1,733,5613,0
1,14,4633,0
1,502,5076,0
1,211,4873,0
1,340,5231,0
1,71,4664,0
1,106,4875,0
1,322,4769,0
1,324,5061,0
1,573,5031,0
1,504,5216,0
1,0,494,0
1,183,721,0
1,161,4853,0
1,233,5037,0
1,1232,5520,0
1,263,4878,0
1,606,5534,0
1,386,4839,0
1,332,4710,0
1,33,4877,0
1,319,1030,0
1,309,4970,0
1,135,4774,0
1,104,4646,0
1,1,4572,0
1,655,5236,0
1,586,5151,0
1,274,5025,0
1,34,4734,0
1,343,4762,0
1,560,5315,0
1,479,5338,0
1,167,4827,0
1,130,4719,0
1,697,4822,0
1,177,4747,0
1,346,5217,0
1,10,4617,0
1,113,4710,0
1,235,4708,0
1,492,5261,0
1,42,857,0
1,276,5174,0
1,997,5107,0
1,110,4710,0
1,498,4806,0
1,991,5230,0
1,71,100,0
1,188,4928,0
1,142,4832,0
1,53,4622,0
1,31,4641,0
1,1,4582,0
1,476,1071,0
1,10,4601,0
1,40,4633,0
1,93,614,0
1,1,4575,0
1,64,4656,0
1,1480,5477,0
1,257,9528,0
1,149,4768,0
1,137,4927,0
1,155,4784,0
1,35,4615,0
1,263,5066,0
1,45,814,0
1,480,5064,0
1,168,4938,0
1,147,4959,0
1,467,5225,0
1,457,5264,0
1,258,4739,0
1,292,4903,0
1,898,5455,0
1,1,4574,0
1,107,4674,0
1,239,9379,0
1,417,5269,0
1,47,4613,0
1,224,4829,0
1,5,58,0
1,8,4583,0
1,491,9732,0
1,26,4597,0
1,209,4878,0
1,161,4811,0
1,238,4974,0
1,59,4668,0
1,327,5092,0
1,268,5042,0
1,169,4789,0
1,187,695,0
1,316,4909,0
1,182,4801,0
1,284,4819,0
1,105,4821,0
1,986,5191,0
1,35,4663,0
1,108,4877,0
1,354,887,0
1,369,5025,0
1,167,176,0
1,122,4713,0
1,147,4957,0
1,65,4641,0
1,130,4682,0
1,167,983,0
1,736,5807,0
1,252,5058,0
1,214,4811,0
1,450,5055,0
1,3,506,0
1,229,965,0
1,474,5353,0
1,576,5203,0
1,577,5174,0
1,1,4582,0
1,190,4839,0
1,9,4613,0
1,251,5032,0
1,155,4725,0
1,5,4575,0
1,91,4757,0
1,13,4588,0
1,208,4741,0
1,219,814,0
1,1646,15355,0
1,117,5011,0
1,135,4879,0
1,148,227,0
1,8,4579,0
1,229,873,0
1,1068,4985,0
1,1,4573,0
1,2,4579,0
1,188,4973,0
1,262,758,0
1,23,508,0
1,33,4607,0
1,256,4843,0
1,538,5206,0
1,1,4572,0
1,14,4590,0
1,20,499,0
1,1,4577,0
1,38,4655,0
1,28,4619,0
1,52,4673,0
1,2,4576,0
1,149,4913,0
1,180,4858,0
1,9,4629,0
1,228,4911,0
1,770,5515,0
1,509,5038,0
1,722,5472,0
1,125,4806,0
1,11,4584,0
1,62,4929,0
1,545,5485,0
1,417,5181,0
1,151,5013,0
1,27,795,0
1,610,5054,0
1,91,4717,0
1,1,4571,0
1,44,93,0
1,26,4642,0
1,98,4682,0
1,308,5021,0
1,220,4753,0
1,603,5432,0
1,301,848,0
1,765,5886,0
1,731,4883,0
1,283,4961,0
1,1,4572,0
1,11,4619,0
1,81,4658,0
1,78,4621,0
1,991,5356,0
1,219,4809,0
1,47,4729,0
1,76,4657,0
1,298,9421,0
1,291,4904,0
1,89,4841,0
1,979,1581,0
1,620,5764,0
1,2,497,0
1,120,4692,0
1,45,4622,0
1,143,4860,0
1,41,581,0
1,201,4941,0
1,34,4889,0
1,9,4582,0
1,410,5244,0
1,382,1059,0
1,759,5113,0
1,491,5064,0
1,89,4725,0
1,412,970,0
1,918,5210,0
1,179,4868,0
1,31,4739,0
1,5,4615,0
1,209,4821,0
1,757,5333,0
1,28,4873,0
1,70,4651,0
1,189,4882,0
1,355,4807,0
1,310,9541,0
1,260,4803,0
1,564,5261,0
1,16,539,0
1,325,901,0
1,213,4966,0
1,368,5007,0
1,64,4582,0
1,172,4744,0
1,640,634,0
1,279,4718,0
1,444,5041,0
1,185,9341,0
1,149,4860,0
1,146,4703,0
1,280,4991,0
1,497,998,0
1,206,5062,0
1,192,849,0
1,32,4608,0
1,28,4872,0
1,150,4687,0
1,27,4656,0
1,85,4678,0
1,130,4745,0
1,145,4623,0
1,1480,5477,0
1,20,4581,0
1,503,5371,0
1,92,4664,0
1,371,4899,0
1,169,4874,0
1,269,4678,0
1,393,4993,0
1,267,251,0
1,145,682,0
1,341,4833,0
1,533,5146,0
1,69,4642,0
1,678,5215,0
1,23,13728,0
1,267,5130,0
1,1,4573,0
1,51,623,0
1,330,4932,0
1,108,898,0
1,200,4868,0
1,551,9770,0
1,360,5227,0
1,1697,6197,0
1,462,5098,0
1,195,4944,0
1,472,5001,0
1,558,1135,0
1,27,802,0
1,221,5138,0
1,450,811,0
1,92,4767,0
1,189,4859,0
1,228,4818,0
1,417,5122,0
1,393,5055,0
1,824,4950,0
1,1480,5477,0
1,5,4608,0
1,105,4816,0
1,330,821,0
1,600,5752,0
1,68,4796,0
1,116,4838,0
1,58,4627,0
1,115,4707,0
1,3,4583,0
1,21,4587,0
1,118,5013,0
1,270,9401,0
1,214,4743,0
1,215,9522,0
1,406,4967,0
1,595,5215,0
1,259,4835,0
1,446,4974,0
1,524,5416,0
1,257,730,0
1,46,4675,0
1,52,4685,0
1,832,5363,0
1,843,5231,0
1,242,4835,0
1,520,5419,0
1,86,4714,0
1,836,5339,0
1,367,932,0
1,76,4595,0
1,21,4579,0
1,1,4576,0
1,18,4596,0
1,153,13786,0
1,38,4658,0
1,225,4842,0
1,440,5081,0
1,190,4918,0
1,294,1528,0
1,261,717,0
1,9,4583,0
1,19,4613,0
1,189,5016,0
1,152,4870,0
1,116,4828,0
1,221,5138,0
1,50,4658,0
1,263,4731,0
1,8,4590,0
1,159,4829,0
1,7,4592,0
1,389,5109,0
1,208,1981,0
1,1480,5477,0
1,1447,8667,0
1,367,5044,0
1,303,850,0
1,10,4581,0
1,79,4672,0
1,226,4962,0
1,11,4603,0
1,149,611,0
1,11,4583,0
1,410,4739,0
1,762,5358,0
1,354,4928,0
1,1016,5316,0
1,1,4575,0
1,341,5292,0
1,80,4943,0
1,79,4750,0
1,51,4772,0
1,244,976,0
1,812,974,0
1,1480,5477,0
1,439,5260,0
1,70,4627,0
1,26,4620,0
1,26,4614,0
1,368,5101,0
1,181,4711,0
1,82,4766,0
1,1480,5477,0
1,572,4968,0
1,367,4965,0
1,317,369,0
1,31,4885,0
1,743,4949,0
1,1,4571,0
1,420,5144,0
1,144,659,0
1,4,4601,0
1,1126,5474,0
1,122,4730,0
1,1,4575,0
1,10,4618,0
1,314,706,0
1,580,5261,0
1,6,13716,0
1,6,4622,0
1,3,4579,0
1,28,4872,0
1,910,5590,0
1,25,4603,0
1,13,4600,0
1,285,5127,0
1,292,4769,0
1,516,5230,0
1,76,4681,0
1,49,4647,0
1,1567,6834,0
1,76,571,0
1,15,4585,0
1,0,493,0
1,83,4802,0
1,1,4573,0
1,1137,5739,0
1,877,5440,0
1,181,4784,0
1,1,4572,0
1,19,4598,0
1,149,4874,0
1,51,4732,0
1,297,4973,0
1,281,4952,0
1,506,9904,0
1,59,4733,0
1,179,4862,0
1,202,4976,0
1,1,4571,0
1,58,4643,0
1,883,5860,0
1,116,4716,0
1,232,5256,0
1,408,5180,0
1,413,5222,0
1,573,726,0
1,1,4572,0
1,495,5129,0
1,147,658,0
1,820,4892,0
1,586,2036,0
1,109,4944,0
1,396,4963,0
1,413,4980,0
1,207,4804,0
1,520,5452,0
1,647,4711,0
1,177,4844,0
1,234,4799,0
1,323,4996,0
1,7,4599,0
1,339,4995,0
1,54,4664,0
1,214,4801,0
1,288,4844,0
1,142,4699,0
1,97,4817,0
1,310,4994,0
1,254,4785,0
1,1807,6546,0
1,623,5494,0
1,332,9505,0
1,637,5067,0
1,108,4975,0
1,5,510,0
1,111,4704,0
1,317,4946,0
1,127,4849,0
1,154,4933,0
1,72,4601,0
1,51,4772,0
1,750,9521,0
1,118,4718,0
1,169,693,0
1,51,4625,0
1,548,5107,0
1,13,4601,0
1,295,4934,0
1,28,4873,0
